>> -Si0.2c -Gwhite
26.2777777778  0.648365871294
27.9444444444  0.648279103398
33.5555555556  0.650679681851
39.2777777778  0.655104844541
41.5  0.654555314534
46  0.656059291396
52  0.656782357195
55.5  0.658546637744
59.2777777778  0.66025307303
65.2777777778  0.661005061461
66.7222222222  0.662277657267
69.1666666667  0.662740419378
73.4444444444  0.662480115691
74.5  0.663550253073
80.2222222222  0.666529284165
81.4444444444  0.668293564714
88.2222222222  0.664649313087
88.1666666667  0.669190166305
94.9444444444  0.6643890094
