2300.2	461.832
2300.67	454.43
2301.14	466.674
2301.61	459.329
2302.08	457.153
2302.56	463.153
2303.03	466.821
2303.5	470.615
2303.97	453.486
2304.45	466.174
2304.92	472.82
2305.39	458.486
2305.86	467.153
2306.33	436.486
2306.81	471.043
2307.28	458.153
2307.75	439.486
2308.22	455.486
2308.7	450.153
2309.17	456.428
2309.64	467.328
2310.11	466.486
2310.58	465.153
2311.06	460.486
2311.53	455.486
2312	469.486
2312.47	469.486
2312.94	472.82
2313.41	484.82
2313.88	460.486
2314.36	488.486
2314.83	482.82
2315.3	520.486
2315.77	530.82
2316.24	551.486
2316.71	548.486
2317.19	571.82
2317.66	626.153
2318.13	649.422
2318.6	697.332
2319.07	740.941
2319.54	770.868
2320.01	784.476
2320.48	759.756
2320.96	708.889
2321.43	638.247
2321.9	611.407
2322.37	573.486
2322.84	547.153
2323.31	512.486
2323.78	482.153
2324.25	484.486
2324.72	452.82
2325.19	456.486
2325.67	453.486
2326.14	460.486
2326.61	457.486
2327.08	461.024
2327.55	451.82
2328.02	450.153
2328.49	458.82
2328.96	446.486
2329.43	455.054
2329.9	458.82
2330.37	456.153
2330.84	467.82
2331.31	454.486
2331.78	467.82
2332.25	462.153
2332.72	463.263
2333.19	458.676
2333.66	467.124
2334.13	471.068
2334.6	460.486
2335.07	452.486
2335.54	455.153
2336.01	452.153
2336.48	454.443
2336.95	463.072
2337.42	464.528
2337.89	472.045
2338.36	449.356
2338.83	450.486
2339.3	460.82
2339.77	465.82
2340.24	454.153
2340.71	428.82
2341.18	463.896
2341.65	453.486
2342.12	473.551
2342.59	464.82
2343.06	455.486
2343.53	444.153
2344	450.486
2344.47	462.82
2344.94	460.82
2345.41	474.127
2345.88	461.486
2346.35	470.304
2346.82	459.486
2347.29	468.289
2347.75	451.388
2348.22	452.153
2348.69	454.153
2349.16	453.82
2349.63	452.82
2350.1	458.153
2350.57	449.153
2351.04	462.526
2351.51	460.82
2351.98	457.82
2352.45	469.763
2352.91	476.818
2353.38	460.153
2353.85	466.727
2354.32	465.486
2354.79	458.486
2355.26	470.82
2355.73	466.82
2356.19	460.486
2356.66	473.497
2357.13	457.153
2357.6	471.82
2358.07	465.153
2358.54	475.669
2359.01	448.82
2359.47	466.486
2359.94	461.82
2360.41	468.486
2360.88	454.153
2361.35	475.486
2361.82	468.787
2362.28	469.153
2362.75	458.82
2363.22	459.82
2363.69	461.82
2364.16	470.515
2364.62	456.486
2365.09	471.486
2365.56	470.153
2366.03	468.82
2366.5	456.153
2366.96	469.486
2367.43	461.153
2367.9	470.82
2368.37	470.153
2368.84	471.82
2369.3	452.486
2369.77	470.153
2370.24	471.715
2370.71	475.261
2371.17	477.265
2371.64	463.82
2372.11	462.153
2372.58	465.867
2373.04	466.486
2373.51	397.486
2373.98	476.153
2374.45	461.799
2374.91	477.153
2375.38	476.153
2375.85	474.736
2376.31	474.981
2376.78	477.153
2377.25	467.82
2377.72	472.629
2378.18	454.486
2378.65	468.153
2379.12	475.486
2379.58	467.153
2380.05	478.975
2380.52	474.82
2380.98	472.486
2381.45	483.338
2381.92	471.486
2382.39	486.843
2382.85	477.82
2383.32	486.486
2383.79	481.82
2384.25	479.153
2384.72	485.132
2385.19	483.82
2385.65	483.153
2386.12	489.486
2386.59	486.739
2387.05	484.402
2387.52	476.295
2387.98	481.486
2388.45	460.153
2388.92	471.486
2389.38	480.266
2389.85	480.82
2390.32	475.486
2390.78	480.153
2391.25	471.153
2391.71	484.977
2392.18	479.219
2392.65	469.125
2393.11	477.82
2393.58	485.486
2394.05	475.486
2394.51	473.486
2394.98	482.877
2395.44	484.82
2395.91	481.486
2396.37	485.469
2396.84	471.153
2397.31	494.486
2397.77	499.771
2398.24	492.486
2398.7	489.153
2399.17	489.82
2399.63	488.153
2400.1	497.153
2400.57	499.934
2401.03	493.153
2401.5	499.486
2401.96	479.153
2402.43	497.153
2402.89	485.153
2403.36	503.103
2403.82	495.82
2404.29	495.82
2404.75	480.486
2405.22	490.486
2405.68	482.486
2406.15	503.153
2406.61	487.486
2407.08	500.741
2407.54	499.34
2408.01	483.82
2408.47	494.153
2408.94	503.474
2409.4	482.153
2409.87	502.576
2410.33	497.512
2410.8	487.486
2411.26	488.153
2411.73	498.153
2412.19	499.82
2412.66	494.82
2413.12	505.82
2413.59	495.82
2414.05	497.46
2414.52	496.486
2414.98	494.153
2415.44	498.153
2415.91	507.242
2416.37	487.82
2416.84	508.393
2417.3	487.82
2417.76	495.153
2418.23	505.82
2418.69	504.82
2419.16	495.486
2419.62	507.486
2420.09	493.486
2420.55	509.153
2421.01	493.486
2421.48	481.82
2421.94	501.486
2422.41	500.153
2422.87	505.82
2423.33	507.157
2423.8	491.153
2424.26	504.486
2424.73	501.82
2425.19	497.151
2425.65	496.301
2426.12	501.968
2426.58	491.82
2427.04	511.215
2427.51	491.153
2427.97	497.82
2428.44	505.176
2428.9	498.241
2429.36	493.486
2429.82	496.91
2430.29	501.153
2430.75	493.486
2431.22	502.309
2431.68	496.486
2432.14	509.054
2432.61	504.486
2433.07	502.895
2433.53	502.92
2433.99	505.486
2434.46	511.573
2434.92	494.73
2435.38	504.486
2435.85	503.758
2436.31	501.486
2436.77	495.486
2437.24	499.153
2437.7	505.127
2438.16	490.486
2438.62	486.153
2439.09	499.486
2439.55	497.82
2440.01	506.115
2440.48	513.828
2440.94	503.327
2441.4	501.772
2441.86	506.441
2442.33	500.486
2442.79	501.486
2443.25	514.305
2443.71	498.411
2444.18	511.153
2444.64	505.82
2445.1	500.82
2445.56	500.486
2446.03	505.82
2446.49	499.153
2446.95	500.82
2447.41	506.036
2447.87	493.486
2448.34	493.82
2448.8	495.486
2449.26	503.153
2449.72	495.82
2450.18	490.728
2450.65	489.486
2451.11	495.82
2451.57	509.146
2452.03	505.486
2452.49	492.82
2452.96	508.153
2453.42	480.486
2453.88	507.486
2454.34	492.486
2454.8	496.486
2455.26	495.486
2455.73	500.486
2456.19	497.82
2456.65	502.884
2457.11	487.486
2457.57	495.486
2458.03	489.486
2458.5	500.919
2458.96	505.82
2459.42	498.349
2459.88	501.855
2460.34	495.153
2460.8	496.486
2461.26	501.153
2461.72	492.82
2462.18	508.82
2462.65	513.71
2463.11	507.573
2463.57	500.486
2464.03	510.938
2464.49	506.486
2464.95	496.82
2465.41	505.153
2465.87	486.153
2466.34	488.486
2466.8	496.153
2467.26	498.486
2467.72	499.82
2468.18	500.153
2468.64	483.361
2469.1	493.218
2469.56	488.486
2470.02	506.535
2470.48	491.82
2470.94	498.436
2471.4	492.486
2471.86	500.836
2472.32	505.727
2472.78	501.256
2473.24	492.82
2473.7	491.82
2474.16	488.153
2474.62	488.82
2475.08	496.82
2475.54	498.153
2476	506.77
2476.47	491.153
2476.93	486.82
2477.39	496.82
2477.85	498.836
2478.31	483.82
2478.77	485.82
2479.23	493.82
2479.68	482.486
2480.14	486.486
2480.61	498.734
2481.07	486.896
2481.53	499.486
2481.98	493.153
2482.44	493.153
2482.9	477.153
2483.36	489.358
2483.82	491.486
2484.28	474.82
2484.74	502.136
2485.2	493.025
2485.66	506.43
2486.12	492.82
2486.58	482.82
2487.04	477.153
2487.5	481.82
2487.96	479.82
2488.42	499.916
2488.88	477.153
2489.34	501.82
2489.8	488.486
2490.26	488.82
2490.71	484.82
2491.17	488.82
2491.63	497.486
2492.09	491.398
2492.55	496.153
2493.01	489.486
2493.47	489.049
2493.93	490.82
2494.39	497.153
2494.84	480.153
2495.3	485.82
2495.76	488.153
2496.22	490.82
2496.68	496.156
2497.14	486.82
2497.6	480.486
2498.06	493.486
2498.51	498.222
2498.97	484.054
2499.43	485.486
2499.89	487.82
2500.35	487.486
2500.81	477.925
2501.26	488.486
2501.72	492.153
2502.18	491.33
2502.64	480.153
2503.1	480.486
2503.56	490.216
2504.02	489.82
2504.47	477.82
2504.93	500.329
2505.39	491.785
2505.85	483.486
2506.31	476.82
2506.76	494.486
2507.22	483.82
2507.68	483.163
2508.14	495.033
2508.59	492.955
2509.05	485.82
2509.51	467.82
2509.97	499.202
2510.43	487.82
2510.88	480.486
2511.34	479.486
2511.8	484.486
2512.26	482.82
2512.71	495.453
2513.17	493.67
2513.63	479.153
2514.09	484.486
2514.55	486.153
2515	481.82
2515.46	484.82
2515.92	486.153
2516.37	496.281
2516.83	490.153
2517.29	484.932
2517.75	481.486
2518.2	482.299
2518.66	492.575
2519.12	483.153
2519.57	476.153
2520.03	496.679
2520.49	490.575
2520.95	482.153
2521.4	493.883
2521.86	482.486
2522.32	483.153
2522.77	473.486
2523.23	481.82
2523.69	473.82
2524.14	464.486
2524.6	482.593
2525.06	477.648
2525.51	468.487
2525.97	469.153
2526.43	480.79
2526.88	489.751
2527.34	476.153
2527.8	485.398
2528.25	471.153
2528.71	461.486
2529.17	485.646
2529.62	476.486
2530.08	478.82
2530.54	474.319
2530.99	490.631
2531.45	480.153
2531.9	488.82
2532.36	472.486
2532.82	485.82
2533.27	483.25
2533.73	484.251
2534.19	475.153
2534.64	482.486
2535.1	481.82
2535.55	483.969
2536.01	483.486
2536.47	473.486
2536.92	466.486
2537.38	470.82
2537.83	489.82
2538.29	466.153
2538.74	475.486
2539.2	478.009
2539.65	479.701
2540.11	475.392
2540.57	480.495
2541.02	480.153
2541.48	481.153
2541.93	483.355
2542.39	474.153
2542.84	473.153
2543.3	473.82
2543.75	486.335
2544.21	459.82
2544.67	469.486
2545.12	485.82
2545.58	480.82
2546.03	474.153
2546.49	487.018
2546.94	488.672
2547.4	467.486
2547.85	468.82
2548.31	482.486
2548.76	488.555
2549.22	480.82
2549.67	477.82
2550.13	480.486
2550.58	468.486
2551.04	465.486
2551.49	474.153
2551.95	477.82
2552.4	479.265
2552.86	477.835
2553.31	471.153
2553.77	487.486
2554.22	483.153
2554.67	489.486
2555.13	470.153
2555.58	469.82
2556.04	483.82
2556.49	485.82
2556.95	488.486
2557.4	477.82
2557.86	486.192
2558.31	476.82
2558.76	487.82
2559.22	475.153
2559.67	481.469
2560.13	469.82
2560.58	480.486
2561.03	482.73
2561.49	483.153
2561.94	472.82
2562.4	475.486
2562.85	470.82
2563.31	456.486
2563.76	483.922
2564.21	483.535
2564.67	485.153
2565.12	476.486
2565.57	483.653
2566.03	478.153
2566.48	482.153
2566.94	485.284
2567.39	478.486
2567.84	486.153
2568.3	477.486
2568.75	471.486
2569.2	473.82
2569.66	470.153
2570.11	479.82
2570.56	484.82
2571.02	469.153
2571.47	471.153
2571.93	482.474
2572.38	484.917
2572.83	473.923
2573.28	478.486
2573.74	492.758
2574.19	477.82
2574.65	475.82
2575.1	481.82
2575.55	484.435
2576.01	478.486
2576.46	474.631
2576.91	467.82
2577.36	474.486
2577.82	483.795
2578.27	483.153
2578.72	472.79
2579.18	473.486
2579.63	471.153
2580.08	483.894
2580.53	479.686
2580.99	478.82
2581.44	469.82
2581.89	482.408
2582.35	470.486
2582.8	483.051
2583.25	478.153
2583.7	471.153
2584.16	480.82
2584.61	468.486
2585.06	482.143
2585.51	463.82
2585.96	481.82
2586.42	478.486
2586.87	480.153
2587.32	492.199
2587.77	484.486
2588.23	484.121
2588.68	487.235
2589.13	484.211
2589.58	482.751
2590.04	488.423
2590.49	469.153
2590.94	485.82
2591.39	493.153
2591.84	470.153
2592.29	479.99
2592.75	477.486
2593.2	505.437
2593.65	475.486
2594.1	463.153
2594.55	476.82
2595.01	473.153
2595.46	480.468
2595.91	476.82
2596.36	489.392
2596.81	466.82
2597.26	486.486
2597.72	486.153
2598.17	476.547
2598.62	481.719
2599.07	479.486
2599.52	483.486
2599.97	480.486
2600.42	478.82
2600.88	478.486
2601.33	489.252
2601.78	477.82
2602.23	488.893
2602.68	483.793
2603.13	472.153
2603.58	480.486
2604.03	479.42
2604.49	476.82
2604.94	476.262
2605.39	484.68
2605.84	478.153
2606.29	489.154
2606.74	476.153
